source,stratum,arm,method,MAE_2,ProfileMAE,signed_rho_2,validity,not_correctable_at_this_budget
snap_email_eu__pwt,surrogate,H,qwen_nonthinking,0.14613208277999112,0.13207377434705622,-0.018077633908809225,1.0,False
snap_email_eu__pwt,surrogate,H,qwen_thinking,0.20592539620310132,0.24234177753397912,-0.1591473395408614,1.0,False
snap_email_eu__pwt,surrogate,R,et,0.010009550430031267,0.012357876375946772,0.008785158538027341,1.0,False
snap_email_eu__pwt,surrogate,R,median,0.39706239967598017,0.2799181906222904,-0.39706239967598017,1.0,False
snap_email_eu__pwt,surrogate,R,mle,0.05100219898208732,0.03515604812334331,0.05100219898208732,1.0,False
snap_email_eu__pwt,surrogate,R,plugin,0.022214581766150543,0.02172632841656952,0.022214581766150543,1.0,False
snap_email_eu__pwt,surrogate,R,qwen_nonthinking,0.22173347720230188,0.25815143592297474,0.22173347720230188,1.0,False
snap_email_eu__pwt,surrogate,R,qwen_thinking,0.022207032757857452,0.029240230079681278,0.022207032757857452,1.0,False
snap_email_eu__pwt,surrogate,S,design,0.03665115078117365,0.017565954841009836,-0.004040953318515839,1.0,False
snap_email_eu__pwt,surrogate,S,et,0.030145581110017267,0.014763127028488648,-0.004559871744436432,1.0,False
snap_email_eu__pwt,surrogate,S,median,0.39706239967598017,0.2799181906222904,-0.39706239967598017,1.0,False
snap_email_eu__pwt,surrogate,S,mle,0.038020176466196966,0.03986102948558461,0.018651175625510514,1.0,False
snap_email_eu__pwt,surrogate,S,plugin,0.28587791093127923,0.3998198666215,0.28587791093127923,1.0,False
snap_email_eu__pwt,surrogate,S,qwen_nonthinking,0.29481125498007965,0.505259060978309,0.29481125498007965,1.0,False
snap_email_eu__pwt,surrogate,S,qwen_thinking,0.1744311108230924,0.25806351568068003,0.15893833525868337,1.0,False
snap_email_eu__pwt,surrogate,S_obs,design,0.040868766059718974,0.029211221756550845,-0.01893822762779925,1.0,False
snap_email_eu__pwt,surrogate,S_obs,et,0.03740146432271585,0.02452958616876076,0.027121683913113353,1.0,False
snap_email_eu__pwt,surrogate,S_obs,median,0.39706239967598017,0.2799181906222904,-0.39706239967598017,1.0,False
snap_email_eu__pwt,surrogate,S_obs,mle,0.033929047125099886,0.04375545244311485,0.00360811064752072,1.0,False
snap_email_eu__pwt,surrogate,S_obs,plugin,0.28587791093127923,0.3998198666215,0.28587791093127923,1.0,False
snap_email_eu__pwt,surrogate,S_obs,qwen_nonthinking,0.30670014386896854,0.566522313523683,0.30670014386896854,1.0,False
snap_email_eu__pwt,surrogate,S_obs,qwen_thinking,0.16324898277556443,0.1991629138855688,0.12336868942452413,1.0,False
snap_mathoverflow__pwt,surrogate,B,et,0.22298088876912195,0.1264630168703792,0.22298088876912195,1.0,False
snap_mathoverflow__pwt,surrogate,B,median,0.06805780599629363,0.02597822558307095,0.06805780599629363,1.0,False
snap_mathoverflow__pwt,surrogate,B,mle,0.14679784511721386,0.09509186868877846,0.14679784511721386,1.0,False
snap_mathoverflow__pwt,surrogate,B,plugin,0.2618206668251169,0.11485588012900223,-0.2618206668251169,1.0,False
snap_mathoverflow__pwt,surrogate,B,qwen_nonthinking,0.4855132392837764,0.43703126376432294,0.4855132392837764,1.0,False
snap_mathoverflow__pwt,surrogate,B,qwen_thinking,0.3592430265870863,0.3093652326018368,0.16554946150599867,1.0,False
snap_mathoverflow__pwt,surrogate,H,et,0.036456644658657146,0.01839795696287704,-0.036456644658657146,1.0,False
snap_mathoverflow__pwt,surrogate,H,median,0.06805780599629363,0.02597822558307095,0.06805780599629363,1.0,False
snap_mathoverflow__pwt,surrogate,H,mle,0.006758548529609017,0.008251719593135342,0.006744126403549877,1.0,False
snap_mathoverflow__pwt,surrogate,H,plugin,0.11899850377582266,0.07025270018701207,-0.11899850377582266,1.0,False
snap_mathoverflow__pwt,surrogate,H,qwen_nonthinking,0.172451799602098,0.1124874325747662,0.14187990595044309,1.0,False
snap_mathoverflow__pwt,surrogate,H,qwen_thinking,0.20368647579429675,0.09793901896861112,0.04472235039488756,1.0,False
snap_mathoverflow__pwt,surrogate,R,et,0.0029314182543725975,0.002335588649152182,-0.0005093057993950471,1.0,False
snap_mathoverflow__pwt,surrogate,R,median,0.06805780599629363,0.02597822558307095,0.06805780599629363,1.0,False
snap_mathoverflow__pwt,surrogate,R,mle,0.015518559025680648,0.00986006337705707,0.015518559025680648,1.0,False
snap_mathoverflow__pwt,surrogate,R,plugin,0.0037095488876694636,0.0025979478111356866,-0.002668518325894024,1.0,False
snap_mathoverflow__pwt,surrogate,R,qwen_nonthinking,0.5009910170615542,0.345867374875434,0.5009910170615542,1.0,False
snap_mathoverflow__pwt,surrogate,R,qwen_thinking,0.003699031349852296,0.0026260380096271973,-0.002675316271779113,1.0,False
snap_mathoverflow__pwt,surrogate,S,design,0.0015525939260752815,0.000785422349514567,-0.000511288304194002,1.0,False
snap_mathoverflow__pwt,surrogate,S,et,0.006922347336159447,0.0023514268921752336,0.006922347336159447,1.0,False
snap_mathoverflow__pwt,surrogate,S,median,0.06805780599629363,0.02597822558307095,0.06805780599629363,1.0,False
snap_mathoverflow__pwt,surrogate,S,mle,0.01894054588630491,0.010903233178067427,0.01894054588630491,1.0,False
snap_mathoverflow__pwt,surrogate,S,plugin,0.28656543447694866,0.20481576389940734,0.28656543447694866,1.0,False
snap_mathoverflow__pwt,surrogate,S,qwen_nonthinking,0.585768794839332,0.5144507082087674,0.585768794839332,1.0,False
snap_mathoverflow__pwt,surrogate,S,qwen_thinking,0.13152907769819738,0.09426611969131861,0.1182029659504431,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,design,0.014335607356545857,0.008283882229911967,-0.014335607356545857,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,et,0.028865782140274538,0.020897942892942018,0.028865782140274538,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,median,0.06805780599629363,0.02597822558307095,0.06805780599629363,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,mle,0.004701876460143824,0.007961402908670924,0.004701876460143824,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,plugin,0.28656543447694866,0.20481576389940734,0.28656543447694866,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,qwen_nonthinking,0.5219910170615543,0.4542284859865451,0.5219910170615543,1.0,False
snap_mathoverflow__pwt,surrogate,S_obs,qwen_thinking,0.10508958690540784,0.07379724541189238,0.08596457261710978,1.0,False
sp_highschool2013__pwt,surrogate,B,et,0.09414972210217432,0.1338310239034522,-0.09414972210217432,1.0,False
sp_highschool2013__pwt,surrogate,B,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,B,mle,0.09249252335330434,0.16395976032278967,-0.09249252335330434,1.0,False
sp_highschool2013__pwt,surrogate,B,plugin,0.27550268002276285,0.28313764551827525,-0.27550268002276285,1.0,False
sp_highschool2013__pwt,surrogate,B,qwen_nonthinking,0.2634439479011496,0.2898915339368244,0.2604914250792559,1.0,False
sp_highschool2013__pwt,surrogate,B,qwen_thinking,0.2926843397883962,0.25548724170199766,-0.09398635269852189,1.0,False
sp_highschool2013__pwt,surrogate,H,et,0.028441647026950956,0.052663822314835074,-0.028441647026950956,1.0,False
sp_highschool2013__pwt,surrogate,H,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,H,mle,0.06344242954174843,0.039397847763522065,0.06344242954174843,1.0,False
sp_highschool2013__pwt,surrogate,H,plugin,0.0535093550752331,0.2122176944266095,-0.0535093550752331,1.0,False
sp_highschool2013__pwt,surrogate,H,qwen_nonthinking,0.3068419082540774,0.29280290095871053,-0.3068419082540774,1.0,False
sp_highschool2013__pwt,surrogate,H,qwen_thinking,0.07979144892424717,0.21104231953925148,-0.014210638412807576,1.0,False
sp_highschool2013__pwt,surrogate,R,et,0.026496918870365427,0.02692058708806697,-0.026496918870365427,1.0,False
sp_highschool2013__pwt,surrogate,R,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,R,mle,0.053504516743163665,0.034694789288875275,0.053504516743163665,1.0,False
sp_highschool2013__pwt,surrogate,R,plugin,0.016270908207411765,0.014992813853648248,-0.016270908207411765,1.0,False
sp_highschool2013__pwt,surrogate,R,qwen_nonthinking,0.25873283679003856,0.23389708949237992,0.23133586952370036,1.0,False
sp_highschool2013__pwt,surrogate,R,qwen_thinking,0.016270130476299636,0.015791562535808427,-0.016270130476299636,1.0,False
sp_highschool2013__pwt,surrogate,S,design,0.13307838516492929,0.0938475445086751,-0.003947516290028393,1.0,False
sp_highschool2013__pwt,surrogate,S,et,0.10931311682752469,0.08321073190187726,-0.0914784891804686,1.0,False
sp_highschool2013__pwt,surrogate,S,median,0.37316000735458177,0.356493405104684,-0.37316000735458177,1.0,False
sp_highschool2013__pwt,surrogate,S,mle,0.0765192157534581,0.08184917714202698,0.07042528848445084,1.0,False
sp_highschool2013__pwt,surrogate,S,plugin,0.30688338304073837,0.45229389088541483,0.30688338304073837,1.0,False
sp_highschool2013__pwt,surrogate,S,qwen_nonthinking,0.30104142507925585,0.4189109993888697,0.30104142507925585,1.0,False
